job_id,job_role,industry,country,year,automation_risk_percent,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,wage_volatility_index,ai_disruption_intensity,city,experience_level,education_level,years_experience,years_of_experience,salary_impact,salary_growth_pct,skill_pressure_index,experience_numeric,salary_per_year_exp,custom_risk_score,custom_risk_label
10578,6,0,12,2024,77.37,66.8,278652.0,318105.0,14.16,12.66,33.05,48.27,5,0.22,37.346499,54,1,1,12,11,39453.0,14.15852030489643,58.927,4,26508.75,0.4887383348278037,1
10579,7,7,11,2024,64.17,14.61,84899.0,88927.0,4.74,-6.9,31.72,32.23,4,15.85,20.681991,6,0,4,4,3,4028.0,4.74446106550136,24.708,1,22231.75,0.22598385971903956,0
10580,5,1,6,2021,46.16,21.05,27040.0,26893.0,-0.54,12.69,30.87,44.17,2,5.64,20.388872,45,0,0,2,1,-147.0,-0.5436390532544378,23.7605,1,13446.5,0.2837434824482747,0
10581,0,5,11,2020,37.86,47.54,74322.0,82474.0,10.97,12.34,43.19,41.93,3,5.84,15.874698,30,0,4,4,3,8152.0,10.968488469093945,39.349,1,20618.5,0.428481285908804,1
10582,1,6,8,2023,87.52,69.0,105047.0,128139.0,21.98,-4.19,36.19,8.48,2,1.47,7.421696000000001,59,2,4,7,5,23092.0,21.98254114824793,62.5745,2,21356.5,0.3887815084188502,1
10583,2,2,13,2026,51.17,31.01,414638.0,458206.0,10.51,25.62,60.08,84.89,4,3.22,43.438213000000005,19,1,4,12,14,43568.0,10.507478812843974,30.873500000000003,4,30547.066666666666,0.5137723755438212,1
10584,5,1,3,2025,17.5,65.62,109944.0,134970.0,22.76,-8.57,77.11,73.17,2,0.95,12.804750000000002,53,3,1,5,5,25026.0,22.762497271338137,46.2955,3,22495.0,0.6959317193052372,2
10585,8,4,4,2024,51.7,30.4,124719.0,155455.0,24.64,19.52,75.99,92.35,1,2.21,47.74495,32,3,0,8,7,30736.0,24.644200161964093,30.4315,3,19431.875,0.5905881571518714,1
10586,2,5,6,2026,43.67,13.96,64798.0,65519.0,1.11,-2.78,34.28,66.71,1,5.54,29.132257,17,2,0,5,5,721.0,1.1126886632303463,18.639000000000003,2,10919.833333333334,0.32659161103915507,0
10587,0,7,7,2021,20.52,0.49,115943.0,106831.0,-7.86,-16.92,78.53,86.29,2,2.99,17.706708000000003,47,2,4,5,5,-9112.0,-7.859034180588738,4.871,2,17805.166666666668,0.4431669489555312,1
10588,1,3,3,2023,61.17,73.6,94499.0,94680.0,0.19,18.07,49.88,34.08,1,9.69,20.846736,53,2,2,4,4,181.0,0.1915364183747976,61.5275,2,18936.0,0.5444721198233203,1
10589,4,6,7,2025,78.16,69.51,372361.0,458822.0,23.22,16.3,59.05,13.18,3,8.06,10.301488,34,1,2,13,15,86461.0,23.219671233023867,62.0225,4,28676.375,0.4563249310883066,1
10590,6,5,7,2021,76.26,39.33,37345.0,41015.0,9.83,7.22,11.86,68.78,3,1.24,52.451628,47,0,1,1,0,3670.0,9.82728611594591,41.0025,1,41015.0,0.3961077347148882,1
10591,5,3,2,2022,19.08,50.52,229983.0,225217.0,-2.07,0.73,13.72,93.56,2,15.7,17.851248,35,3,4,8,11,-4766.0,-2.0723270850454165,39.009,3,18768.08333333333,0.5326624821493806,1
10592,7,3,14,2025,39.37,12.69,58077.0,56703.0,-2.37,6.94,24.82,38.54,2,3.27,15.173197999999998,52,0,3,2,3,-1374.0,-2.365824681026913,16.613,1,14175.75,0.20296901464581055,0
10593,7,6,9,2020,59.62,74.5,182027.0,188416.0,3.51,13.84,76.76,8.71,2,2.0,5.192902,48,3,3,10,7,6389.0,3.509918858191367,60.649,3,23552.0,0.5196240576533493,1
10594,0,1,8,2024,21.54,3.85,103140.0,125746.0,21.92,17.35,41.66,0.88,2,7.59,0.1895519999999999,64,2,1,2,3,22606.0,21.91778165600155,7.948999999999999,2,31436.5,0.08727707482315433,0
10595,3,3,9,2025,28.88,34.05,176054.0,197629.0,12.25,-2.09,65.97,43.08,2,1.69,12.441504,61,3,3,9,8,21575.0,12.25476274324923,28.162,3,21958.777777777777,0.414625884228355,1
10596,6,6,11,2024,63.24,75.05,82811.0,88534.0,6.91,11.18,68.93,57.52,1,1.67,36.375648,30,2,2,4,3,5723.0,6.910917631715593,61.681,2,22133.5,0.6710105941350337,2
10597,1,0,5,2026,83.91,55.35,64242.0,60025.0,-6.56,12.55,41.3,35.51,2,4.23,29.796440999999994,16,0,1,0,0,-4217.0,-6.564241461971919,53.394000000000005,1,60025.0,0.44229019295274147,1
10598,5,0,13,2020,12.52,51.38,306385.0,371073.0,21.11,0.9,43.63,48.93,4,2.55,6.126036,19,1,3,14,16,64688.0,21.11330515527849,36.2835,4,21827.82352941177,0.44047690212879015,1
10599,8,3,11,2025,32.72,95.09,69599.0,71363.0,2.53,0.24,71.89,5.82,5,9.51,1.904304,6,0,4,3,4,1764.0,2.534519174126065,69.779,1,14272.6,0.6087742021188269,1
10600,4,7,13,2026,64.22,95.05,335590.0,352685.0,5.09,9.29,73.59,96.19,4,0.41,61.773218,27,1,4,16,14,17095.0,5.094013528412646,74.688,4,23512.33333333333,0.8812128458038592,2
10601,4,6,10,2026,10.15,5.4,470679.0,520494.0,10.58,2.06,56.88,30.47,5,0.33,3.0927050000000005,25,1,4,15,16,49815.0,10.583646179243178,5.589500000000001,4,30617.29411764706,0.19764205771977023,0
10602,9,1,4,2021,76.26,29.08,66502.0,77419.0,16.42,10.33,90.79,28.78,4,8.22,21.947628000000005,43,0,1,0,1,10917.0,16.41604763766503,35.387,1,38709.5,0.4325927401946133,1
10603,2,5,12,2024,36.3,70.24,97955.0,122403.0,24.96,12.12,40.84,12.03,2,5.0,4.36689,54,2,1,4,3,24448.0,24.95839926496861,53.666,2,30600.75,0.4273654146325262,1
10604,7,1,0,2024,35.33,2.43,175392.0,197192.0,12.43,10.73,52.88,62.77,1,9.09,22.176641,57,3,3,7,10,21800.0,12.429301222404671,10.009,3,17926.545454545456,0.30406828069476266,0
10605,8,4,4,2023,58.77,87.31,198093.0,214371.0,8.22,-0.5,55.2,79.92,1,7.93,46.968984,29,3,2,9,8,16278.0,8.217352455664763,69.69500000000001,3,23819.0,0.7642788349772507,2
10606,0,1,6,2020,52.76,39.73,74578.0,70954.0,-4.86,-6.0,82.23,58.58,3,6.76,30.906808,36,2,3,6,5,-3624.0,-4.859341897074204,37.3905,2,11825.666666666666,0.5484241639268042,1
10607,8,1,9,2023,30.32,50.47,103649.0,123994.0,19.63,13.9,84.89,21.43,1,7.87,6.4975760000000005,3,2,2,4,3,20345.0,19.62874702119654,40.05,2,30998.5,0.4875095480057121,1
10608,9,4,11,2021,60.16,99.58,284350.0,349110.0,22.77,8.96,83.77,86.14,5,10.12,51.821824,6,1,3,16,14,64760.0,22.774749428521183,78.277,4,23274.0,0.9088439440735945,2
10609,0,5,7,2026,72.16,35.57,124244.0,148476.0,19.5,-1.06,47.4,55.49,5,9.99,40.041584,47,2,0,5,4,24232.0,19.503557515855896,39.051,2,29695.2,0.43256617183089235,1
10610,3,1,9,2026,19.31,48.29,84674.0,76730.0,-9.38,14.08,81.55,83.3,4,12.1,16.08523,48,0,4,3,2,-7944.0,-9.381864562911874,37.0655,1,25576.666666666668,0.6815848028959517,2
10611,1,3,6,2021,61.1,16.09,125429.0,121331.0,-3.27,-0.11,99.73,46.32,5,1.14,28.30152,14,3,4,11,8,-4098.0,-3.2671870141673773,22.8495,3,13481.222222222224,0.430845870279964,1
10612,0,2,5,2023,39.34,4.86,311126.0,309266.0,-0.6,34.12,67.82,13.89,2,14.03,5.464326000000001,22,1,1,10,9,-1860.0,-0.5978285324916593,13.1315,4,30926.6,0.20128192354953334,0
10613,5,3,14,2021,38.18,30.17,278658.0,289985.0,4.07,10.61,80.58,44.67,2,8.02,17.055006000000002,15,1,4,14,16,11327.0,4.0648393371085705,28.4495,4,17057.941176470587,0.4331506758327522,1
10614,3,4,11,2024,76.62,21.76,324359.0,398368.0,22.82,-4.35,79.46,33.67,1,11.56,25.797954000000004,6,1,2,15,12,74009.0,22.817002148853582,31.202000000000005,4,30643.69230769231,0.3672146391684102,1
10615,1,0,1,2025,38.69,46.48,88702.0,105777.0,19.25,5.09,86.06,1.9,2,29.33,0.7351099999999999,11,3,4,10,8,17075.0,19.249847805010035,42.3495,3,11753.0,0.4257513865364816,1
10616,1,0,6,2023,36.36,74.17,44160.0,46534.0,5.38,11.15,59.96,95.64,2,1.51,34.774704,36,0,3,1,3,2374.0,5.375905797101449,55.709,1,11633.5,0.7694729500846867,2
10617,9,6,0,2026,87.97,35.21,40208.0,49271.0,22.54,5.04,49.82,49.26,1,8.72,43.334022,44,0,0,0,0,9063.0,22.54029048945484,41.7885,1,49271.0,0.42291521370927565,1
10618,2,5,6,2020,25.69,89.14,24765.0,26782.0,8.14,6.33,90.64,20.9,2,0.54,5.369209999999999,36,0,0,2,0,2017.0,8.144558853220271,63.16,1,26782.0,0.6770615389724686,2
10619,4,0,8,2021,44.43,8.53,93834.0,91694.0,-2.28,7.66,62.65,54.14,5,19.04,24.054402,41,0,4,4,3,-2140.0,-2.280623228254151,17.2865,1,22923.5,0.3568928298628408,1
10620,0,5,10,2023,17.36,66.94,269507.0,302194.0,12.13,11.65,52.41,71.16,4,12.36,12.353376,25,1,2,15,12,32687.0,12.128441932862598,48.837,4,23245.69230769231,0.6309787120985685,1
10621,7,4,7,2026,47.04,64.78,195588.0,185172.0,-5.33,-0.0,62.29,71.27,3,19.91,33.525408,39,1,3,12,11,-10416.0,-5.325480090803117,54.5015,4,15431.0,0.6595729135531865,1
10622,7,5,4,2021,26.73,1.57,126310.0,143202.0,13.37,7.42,87.36,91.28,5,6.23,24.399144,43,3,4,9,9,16892.0,13.373446282954635,7.301,3,14320.2,0.484553817541762,1
10623,1,4,9,2022,93.87,33.02,361193.0,366837.0,1.56,-6.25,39.8,34.11,1,5.76,32.019057000000004,61,1,1,10,9,5644.0,1.5625994966679866,41.101,4,36683.7,0.31393178572614655,0
10624,6,4,2,2024,55.21,5.59,168385.0,206583.0,22.68,17.78,63.38,23.81,2,5.07,13.145501,60,3,1,7,7,38198.0,22.684918490364343,15.436000000000002,3,25822.875,0.21790707714788615,0
10625,1,1,11,2025,50.73,27.36,113133.0,126415.0,11.74,-21.34,54.58,34.07,5,6.84,17.283710999999997,6,2,4,5,5,13282.0,11.740164231479763,28.956,2,21069.166666666668,0.3361562219786789,1
10626,6,2,8,2022,24.49,86.99,83413.0,91225.0,9.37,-6.59,82.33,35.94,2,20.05,8.801706,38,0,2,1,1,7812.0,9.365446633018834,64.449,1,45612.5,0.7188602171963735,2
10627,7,5,8,2024,14.58,83.86,96560.0,112120.0,16.11,-2.43,13.14,87.5,4,3.89,12.7575,41,2,2,5,3,15560.0,16.114333057166526,58.0085,2,28030.0,0.6662614991199229,1
10628,6,0,0,2024,69.98,82.44,388986.0,470609.0,20.98,-0.04,48.94,49.8,2,3.86,34.85004,1,1,0,13,13,81623.0,20.98353154098091,68.161,4,33614.92857142857,0.6096044634851051,1
10629,6,1,4,2021,16.74,13.73,219038.0,239019.0,9.12,2.92,36.6,83.65,2,13.45,14.00301,43,1,0,14,13,19981.0,9.12216145143765,14.29,4,17072.785714285714,0.3825113745807179,1
10630,1,6,0,2023,42.66,48.61,48286.0,59489.0,23.2,4.04,20.65,22.52,1,0.2,9.607031999999998,12,0,0,1,2,11203.0,23.20134200389347,40.1585,1,19829.666666666668,0.3036099764205771,0
10631,3,7,0,2024,58.18,52.71,197152.0,197976.0,0.42,15.51,51.69,87.92,4,22.88,51.151856,33,3,3,7,7,824.0,0.4179516312286966,49.3295,3,24747.0,0.6425027398625087,1
10632,5,5,0,2026,22.96,85.75,415384.0,459811.0,10.7,8.6,99.21,47.14,3,9.27,10.823344,44,1,2,12,14,44427.0,10.69540473393294,61.72,4,30654.066666666666,0.7549134867656337,2
10633,8,1,2,2023,70.33,30.98,262480.0,250868.0,-4.42,14.17,38.99,38.07,3,18.77,26.774631,35,1,1,10,13,-11612.0,-4.423956110941786,37.0185,4,17919.14285714286,0.32475839394241307,0
10634,0,2,3,2024,39.67,47.33,86067.0,96305.0,11.9,19.82,24.06,82.4,2,14.31,32.68808000000001,55,2,1,4,4,10238.0,11.895383828877502,40.845,2,19261.0,0.5203414034738134,1
10635,6,7,2,2020,45.79,25.27,81765.0,97826.0,19.64,0.3,13.41,22.54,5,12.37,10.321065999999998,42,0,1,0,0,16061.0,19.642878982449705,27.439,1,97826.0,0.19607452426023708,0
10636,8,3,4,2023,61.01,14.96,91644.0,83929.0,-8.42,3.35,66.85,15.63,1,1.76,9.535863,29,2,1,2,3,-7715.0,-8.418445288289469,22.19,2,20982.25,0.2470990667862243,0
10637,0,0,11,2025,54.4,24.84,78873.0,80231.0,1.72,1.59,37.32,99.12,3,4.35,53.92128,6,2,1,4,3,1358.0,1.7217552267569385,27.6785,2,20057.75,0.4952940785759357,1
10638,4,2,3,2025,78.67,86.81,170894.0,181779.0,6.37,9.89,66.55,84.22,1,11.67,66.255874,7,3,1,6,6,10885.0,6.369445387199082,73.911,3,25968.42857142857,0.8153432300488191,2
10639,6,0,14,2021,75.49,96.47,106302.0,103279.0,-2.84,1.39,46.09,23.32,3,3.45,17.604268,28,2,1,3,2,-3023.0,-2.8437846889051945,78.321,2,34426.333333333336,0.6006974195476736,1
10640,2,3,5,2025,56.86,7.79,89474.0,108226.0,20.96,1.79,73.03,37.45,4,1.65,21.29407,16,2,1,4,2,18752.0,20.958043677492903,16.683,2,36075.333333333336,0.3044933745142971,0
10641,9,7,4,2020,31.12,51.31,116951.0,135276.0,15.67,-1.52,16.11,95.69,5,5.18,29.778728,43,2,1,2,4,18325.0,15.66895537447307,40.3525,2,27055.2,0.5497326558400585,1
10642,4,6,0,2024,10.53,13.36,256816.0,273260.0,6.4,15.85,34.77,94.73,4,2.29,9.975069,33,1,1,13,9,16444.0,6.403027848732166,11.133499999999998,4,27326.0,0.4058716083823187,1
10643,4,1,8,2021,15.74,17.74,181808.0,192993.0,6.15,6.98,24.72,30.44,2,13.42,4.791256000000001,41,3,4,10,8,11185.0,6.152094517292968,16.692,3,21443.666666666668,0.20280296237255482,0
10644,8,5,1,2026,53.37,50.01,57336.0,65914.0,14.96,10.88,56.45,19.84,3,1.98,10.588608,49,2,0,5,4,8578.0,14.960932049672108,43.4775,2,13182.8,0.39471289561954104,1
10645,6,4,5,2020,78.5,20.63,299836.0,329241.0,9.81,-5.85,85.92,30.92,4,18.54,24.2722,22,1,4,17,16,29405.0,9.807027841886898,31.890500000000003,4,19367.117647058825,0.3712928829995683,1
10646,6,5,4,2021,50.45,23.45,219142.0,198864.0,-9.25,12.61,78.4,76.11,4,12.94,38.397495000000006,43,1,2,12,15,-20278.0,-9.253360834527385,27.2735,4,12429.0,0.5090564909833615,1
10647,2,5,13,2022,54.9,52.6,363995.0,334669.0,-8.06,-3.54,74.62,35.13,1,11.56,19.28637,27,1,4,17,17,-29326.0,-8.056704075605433,46.904,4,18592.722222222223,0.49263060011291554,1
10648,1,1,13,2022,42.42,62.04,79981.0,91400.0,14.28,20.17,82.55,44.85,2,1.74,19.02537,9,0,0,2,2,11419.0,14.277140820944975,49.071,1,30466.666666666668,0.6067151539304573,1
10649,4,4,0,2020,42.16,69.12,74363.0,88629.0,19.18,0.82,10.22,9.14,5,12.18,3.853424,1,0,3,3,1,14266.0,19.184271748046744,55.187000000000005,1,44314.5,0.34473116136959914,1
10650,2,0,11,2024,7.55,75.92,47237.0,48422.0,2.51,2.6,91.09,73.52,2,10.31,5.55076,30,0,4,4,4,1185.0,2.5086267121112686,52.4045,1,9684.4,0.7965527548072133,2
10651,7,0,12,2025,29.18,84.61,150031.0,164020.0,9.32,17.71,87.36,58.69,1,11.76,17.125742,0,2,4,6,6,13989.0,9.324073024908186,62.5965,2,23431.42857142857,0.7757364418318887,2
10652,0,3,11,2021,25.92,21.24,58572.0,65650.0,12.08,12.01,33.54,43.51,4,9.55,11.277792,62,0,0,0,0,7078.0,12.084272348562452,20.4225,1,65650.0,0.2967154860350038,0
10653,4,1,8,2023,13.0,7.88,270976.0,258705.0,-4.53,-12.1,46.94,25.33,5,2.95,3.2928999999999995,64,1,1,10,11,-12271.0,-4.528445323571091,8.1645,4,21558.75,0.17913719238816378,0
10654,9,6,6,2023,42.9,30.55,39880.0,36932.0,-7.39,-5.64,37.8,17.16,4,8.33,7.361639999999999,45,0,0,1,0,-2948.0,-7.392176529588766,29.687,1,36932.0,0.26218989737969506,0
10655,4,5,11,2024,39.01,39.87,80443.0,83865.0,4.25,-18.21,81.02,51.6,4,2.58,20.12916,62,2,1,3,2,3422.0,4.253943786283456,34.1045,2,27955.0,0.5231045133007871,1
10656,1,6,6,2025,28.32,89.43,95585.0,115503.0,20.84,20.68,41.79,69.44,1,2.86,19.665408,36,3,4,9,9,19918.0,20.83799759376471,64.2225,3,11550.3,0.6949752582112849,2
10657,9,2,6,2025,71.43,50.37,155562.0,171014.0,9.93,-23.0,29.44,23.01,1,5.26,16.436043,2,1,0,14,13,15452.0,9.93301706072177,47.8155,4,12215.285714285714,0.3215768323868354,0
10658,7,2,5,2022,55.43,97.37,158483.0,188303.0,18.82,29.68,54.38,89.0,3,0.89,49.3327,20,3,1,7,7,29820.0,18.81589823514194,74.51,3,23537.875,0.831669489555312,2
10659,3,6,9,2023,16.51,28.6,219941.0,241084.0,9.61,-3.95,31.49,83.31,5,9.82,13.754481,61,1,2,13,15,21143.0,9.613032586011704,23.365,4,15067.75,0.4281358971804324,1
10660,4,3,11,2020,33.09,51.92,291721.0,310253.0,6.35,0.42,60.62,89.08,5,3.66,29.476572,30,1,4,15,12,18532.0,6.352645164386519,40.915000000000006,4,23865.615384615383,0.6309122911892664,1
10661,9,5,7,2020,26.44,75.41,302050.0,291855.0,-3.38,2.6,23.17,11.14,3,7.68,2.9454160000000003,47,1,0,10,13,-10195.0,-3.37526899519947,55.4565,4,20846.78571428572,0.38513500049815674,1
10662,4,2,12,2025,61.46,28.41,191650.0,199558.0,4.13,21.99,31.55,94.34,1,4.63,57.981364000000006,18,3,0,9,7,7908.0,4.126271849726063,31.453000000000003,3,24944.75,0.47308956859619417,1
10663,9,3,9,2025,64.27,71.97,138258.0,159980.0,15.71,-16.51,99.96,26.92,1,3.56,17.301484000000002,61,3,1,6,5,21722.0,15.711206584790755,60.1685,3,26663.33333333333,0.6360333432964698,1
10664,4,3,7,2022,42.39,46.7,244518.0,246734.0,0.91,-5.49,59.66,23.28,5,0.36,9.868392,34,1,0,14,12,2216.0,0.9062727488364866,38.887,4,18979.53846153846,0.3811829563946731,1
10665,5,4,5,2025,33.37,42.74,70980.0,81926.0,15.42,-3.96,85.59,81.11,4,12.17,27.066407,8,0,0,0,0,10946.0,15.421245421245422,36.2805,1,81926.0,0.6633190528378333,1
10666,4,6,5,2020,65.53,88.87,142714.0,177987.0,24.72,-6.18,14.76,75.7,2,4.76,49.60621,22,2,4,7,7,35273.0,24.715865297027623,71.5855,2,22248.375,0.6478562651522699,1
10667,2,6,7,2020,44.89,9.58,186275.0,218006.0,17.03,-4.04,82.25,97.69,3,22.86,43.853041000000005,47,3,0,9,6,31731.0,17.0344920144947,18.634,3,31143.714285714286,0.557576965228654,1
10668,1,2,7,2026,30.75,13.49,95174.0,115375.0,21.23,8.9,29.27,78.25,3,21.64,24.061875,34,2,4,5,6,20201.0,21.2253346502196,18.1645,2,16482.14285714286,0.3688153830825944,1
10669,6,6,4,2020,73.26,50.97,336481.0,332281.0,-1.25,8.87,27.25,31.3,3,1.67,22.93038,29,1,0,12,14,-4200.0,-1.248213123475025,48.033,4,22152.066666666666,0.33931785726146585,1
10670,3,1,1,2022,28.64,25.08,64674.0,74121.0,14.61,-7.62,28.5,23.37,1,6.19,6.693168000000001,46,3,0,6,6,9447.0,14.60710641061323,22.9585,3,10588.714285714286,0.21787386669323502,0
10671,8,7,12,2026,44.9,64.62,245119.0,256862.0,4.79,-9.0,18.77,90.93,4,7.33,40.82757,0,1,4,15,15,11743.0,4.790734296402972,52.0825,4,16053.875,0.5838132244030421,1
10672,9,0,1,2022,37.52,10.87,57118.0,55602.0,-2.65,2.83,63.34,98.07,1,5.34,36.795864,11,2,4,6,6,-1516.0,-2.6541545572323963,15.3705,2,7943.142857142857,0.49132210819966127,1
10673,4,4,1,2020,70.96,1.26,142834.0,172356.0,20.67,-5.36,46.19,29.44,3,1.33,20.890624,49,1,2,12,10,29522.0,20.66874833723063,15.2105,4,15668.727272727272,0.15985520241772108,0
10674,8,6,4,2020,23.85,77.13,54185.0,53232.0,-1.76,-5.51,80.94,47.8,3,10.74,11.4003,32,0,1,0,0,-953.0,-1.7587893328411923,56.5155,1,53232.0,0.6983361562219785,2
10675,0,1,8,2020,74.48,90.05,351557.0,361754.0,2.9,-5.92,56.43,40.2,2,1.82,29.940960000000004,41,1,1,11,13,10197.0,2.9005253771081216,73.7015,4,25839.571428571428,0.6302945767327554,1
10676,2,0,4,2024,62.69,12.35,65444.0,79728.0,21.83,-0.36,57.04,7.24,4,1.13,4.538756,32,0,0,1,2,14284.0,21.826294236293624,20.735,1,26576.0,0.1821925542160672,0
10677,2,2,6,2020,48.71,45.84,99182.0,108589.0,9.48,2.1,93.5,39.71,1,9.39,19.342741,5,3,4,9,9,9407.0,9.4845838962715,40.9465,3,10858.9,0.5396300355351864,1
10678,2,7,4,2026,62.36,45.79,298427.0,269504.0,-9.69,1.08,74.28,6.69,4,5.06,4.171884,43,1,3,15,14,-28923.0,-9.691817429388092,42.9945,4,17966.933333333334,0.36295705888213603,1
10679,2,5,0,2026,53.02,78.7,195124.0,211315.0,8.3,-18.69,22.75,31.06,3,0.97,16.468012,33,3,2,9,6,16191.0,8.297800373096083,61.9045,3,30187.85714285714,0.47050579522433655,1
10680,5,4,14,2020,11.56,9.12,281784.0,297540.0,5.59,8.7,28.67,50.71,1,2.16,5.862076000000001,15,3,2,6,7,15756.0,5.591516906566732,8.564,3,37192.5,0.22757131945136327,0
10681,8,2,13,2022,59.84,28.3,88631.0,105693.0,19.25,-0.28,49.13,4.17,1,3.02,2.495328,31,2,2,5,3,17062.0,19.250600805587208,30.816000000000003,2,26423.25,0.22565839726345852,0
10682,4,1,0,2022,47.06,4.44,56072.0,64534.0,15.09,4.99,29.68,81.92,3,0.31,38.551552,44,0,1,1,1,8462.0,15.09131117135112,12.3445,1,32267.0,0.3216432532961376,0
10683,1,2,4,2023,35.21,30.67,93469.0,107321.0,14.82,4.79,19.8,49.61,2,0.87,17.467681,32,2,3,5,6,13852.0,14.819886807390686,27.108000000000004,2,15331.57142857143,0.30082694032081303,0
10684,9,2,9,2021,90.84,66.02,222876.0,271102.0,21.64,3.42,99.73,0.7,1,0.61,0.63588,3,3,2,7,8,48226.0,21.63804088372009,61.1725,3,30122.444444444445,0.5107834346252199,1
10685,9,3,1,2025,57.91,28.84,45897.0,54000.0,17.65,4.71,57.55,39.76,1,8.67,23.025016,49,2,4,5,6,8103.0,17.654748676384077,31.628500000000003,2,7714.285714285715,0.3702633589053833,1
10686,3,5,1,2026,59.71,37.61,114489.0,106449.0,-7.02,20.22,14.99,31.14,2,11.57,18.593694,49,1,2,13,10,-8040.0,-7.022508712627413,38.124,4,9677.181818181818,0.2652186908438776,0
10687,4,6,1,2024,68.19,57.22,27376.0,32430.0,18.46,6.78,77.66,51.06,4,4.84,34.817814,51,0,4,3,2,5054.0,18.461426066627705,51.557,1,10810.0,0.5960545979874464,1
10688,7,7,3,2022,58.12,89.55,41917.0,44084.0,5.17,6.69,10.34,95.56,2,2.78,55.539472,7,0,0,0,2,2167.0,5.169740200873154,70.2485,1,14694.666666666666,0.7125635149945202,2
10689,1,7,2,2020,42.64,15.87,163326.0,157810.0,-3.38,1.32,61.43,14.73,1,1.31,6.2808720000000005,60,3,3,10,9,-5516.0,-3.377294490773055,19.04,3,15781.0,0.22138753279532394,0
10690,5,4,0,2026,19.48,25.95,143023.0,155315.0,8.59,-6.15,97.45,86.21,5,6.09,16.793708,57,2,1,4,2,12292.0,8.59442187620173,21.677,2,51771.66666666666,0.6216399322506725,1
10691,2,5,10,2020,55.87,61.25,76899.0,85499.0,11.18,13.53,27.61,30.67,5,13.15,17.135329,56,0,0,1,2,8600.0,11.183500435636354,52.959,1,28499.666666666668,0.42514031417090103,1
10692,5,2,0,2026,63.32,21.93,244789.0,258171.0,5.47,-0.82,94.39,31.3,5,1.7,19.81916,44,3,1,8,7,13382.0,5.466748914371152,27.1735,3,32271.375,0.3966656703530272,1
10693,9,2,12,2025,65.98,88.07,80962.0,84005.0,3.76,-7.74,10.01,31.74,2,14.12,20.942052,54,0,2,0,0,3043.0,3.7585533954200736,72.5595,1,84005.0,0.511905947992428,1
10694,3,1,7,2025,64.7,20.27,122794.0,152195.0,23.94,2.04,69.82,7.9,1,9.91,5.111300000000001,39,2,0,5,3,29401.0,23.943352281056075,27.602000000000004,2,38048.75,0.26483344956992455,0
10695,6,5,11,2026,18.17,47.2,265166.0,312421.0,17.82,4.34,75.25,45.48,3,11.01,8.263716,6,1,2,10,12,47255.0,17.820912183311584,35.965500000000006,4,24032.384615384617,0.5128026302680083,1
10696,4,4,1,2025,31.79,0.29,37586.0,41230.0,9.69,7.23,46.24,14.51,3,2.79,4.612729,11,2,3,6,4,3644.0,9.69509923907838,6.965,2,8246.0,0.1197901099266049,0
10697,7,3,0,2023,66.42,2.01,369645.0,410566.0,11.07,2.76,69.04,37.14,3,0.21,24.668388,1,1,2,12,11,40921.0,11.070351282987732,14.622,4,34213.833333333336,0.24614260569227195,0
10698,0,1,6,2024,17.7,4.7,26681.0,31423.0,17.77,4.19,85.29,0.36,4,8.76,0.06372,17,0,0,1,2,4742.0,17.77294704096548,7.909000000000001,1,10474.333333333334,0.20896682275580356,0
10699,5,7,8,2022,42.15,37.22,184003.0,165825.0,-9.88,15.33,67.88,36.34,5,11.41,15.31731,38,3,0,8,7,-18178.0,-9.879186752389908,34.3345,3,20728.125,0.4269602470857826,1
10700,2,2,9,2022,5.0,31.72,193442.0,196511.0,1.59,-17.03,43.63,8.13,1,0.78,0.4065000000000001,48,3,0,8,7,3069.0,1.5865220582913742,21.735,3,24563.875,0.22915213709275678,0
10701,0,3,3,2021,33.06,11.03,208051.0,227696.0,9.44,21.83,58.3,97.49,3,3.24,32.230194000000004,53,1,1,10,10,19645.0,9.44239633551389,14.267500000000002,4,20699.636363636364,0.4659891733917837,1
10702,1,6,12,2023,26.47,31.68,97054.0,101105.0,4.17,-9.46,96.29,44.2,4,13.12,11.699739999999998,0,2,1,2,3,4051.0,4.173965009170153,27.854,2,25276.25,0.513028461359636,1
10703,9,4,2,2023,90.43,73.68,269900.0,260422.0,-3.51,4.1,43.96,87.04,4,5.61,78.71027200000002,63,3,2,8,9,-9478.0,-3.51167098925528,66.8195,3,26042.2,0.6896150908305935,2
10704,3,2,13,2023,64.7,22.16,392419.0,422581.0,7.69,18.2,27.58,71.96,1,12.22,46.55812,9,1,4,12,13,30162.0,7.686172178207477,29.177,4,30184.35714285714,0.3572847132277241,1
10705,3,3,3,2020,36.33,36.45,54623.0,52727.0,-3.47,15.87,31.66,28.45,5,2.24,10.335884999999998,55,0,0,0,1,-1896.0,-3.471065302162093,31.2945,1,26363.5,0.3007206668659294,0
10706,5,4,0,2020,36.95,6.73,115134.0,113458.0,-1.46,10.7,53.08,36.5,2,6.73,13.486750000000002,33,2,4,7,7,-1676.0,-1.4556951030972607,12.774,2,14182.25,0.24019129221879046,0
